,song-title,artist,release-age-approx,release-age-range,total-word-count,i-count,me-count,my-count,mine-count,myself-count,I-freq,1stsg-count,1stsg-freq,we-count,us-count,our-count,ours-count,ourselves-count,1stpl-count,1stpl-freq,you-count,your-count,yours-count,yourself-count,2ndsg-count,2ndsg-freq,diff-1stsg-1stpl,diff-1stsg-1stsg2ndsg,preposition_freq,prp_ALL_freq,noun-freq
64,invisible-string.txt,Taylor Swift ,31,7,85,4,3,0,0,0,0.047058823529411764,7,0.08235294117647059,0,0,0,0,0,0,0.0,3,1,0,0,4,0.047058823529411764,0.08235294117647059,0.03529411764705882,0.07058823529411765,0.09411764705882353,0.23529411764705882
65,the-one.txt,Taylor Swift ,31,7,126,8,1,2,0,0,0.06349206349206349,11,0.0873015873015873,1,0,0,0,0,1,0.007936507936507936,9,0,0,0,9,0.07142857142857142,0.07936507936507936,0.007936507936507936,0.09523809523809523,0.11904761904761904,0.23015873015873015
66,the-story-of-us.txt,Taylor Swift,21,3,139,7,1,1,0,0,0.050359712230215826,9,0.06474820143884892,1,2,0,0,0,3,0.02158273381294964,3,0,0,0,3,0.02158273381294964,0.043165467625899276,0.021582733812949638,0.10071942446043165,0.07194244604316546,0.2158273381294964
67,welcome-to-new-york.txt,Taylor Swift,25,5,104,1,2,0,0,0,0.009615384615384616,3,0.028846153846153848,1,0,0,0,0,1,0.009615384615384616,3,0,0,0,3,0.028846153846153848,0.019230769230769232,-0.009615384615384616,0.07692307692307693,0.07692307692307693,0.27884615384615385
68,call-it-what-you-want.txt,Taylor Swift ,28,6,100,3,3,3,0,0,0.03,9,0.09,0,0,0,0,0,0,0.0,4,0,0,0,4,0.04,0.09,0.049999999999999996,0.08,0.16,0.2
69,peace.txt,Taylor Swift ,31,7,100,6,2,1,0,0,0.06,9,0.09,0,0,1,0,0,1,0.01,4,2,0,0,6,0.06,0.08,0.020000000000000004,0.13,0.12,0.23
70,speak-now.txt,Taylor Swift,21,3,125,5,1,0,0,1,0.04,7,0.056,0,0,0,0,0,0,0.0,4,1,0,0,5,0.04,0.056,0.016,0.104,0.088,0.216
71,this-is-me-trying.txt,Taylor Swift ,31,7,87,9,2,1,0,0,0.10344827586206896,12,0.13793103448275862,0,0,0,0,0,0,0.0,2,1,0,0,3,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.09195402298850575,0.06896551724137931,0.20689655172413793
72,out-of-the-woods.txt,Taylor Swift,25,5,152,2,0,0,0,0,0.013157894736842105,2,0.013157894736842105,17,1,0,0,0,18,0.11842105263157894,1,1,0,0,2,0.013157894736842105,-0.10526315789473684,-0.11842105263157894,0.21052631578947367,0.14473684210526316,0.09210526315789473
73,picture-to-burn.txt,Taylor Swift,17,1,89,5,3,2,1,0,0.056179775280898875,11,0.12359550561797752,0,0,0,0,0,0,0.0,3,1,0,1,5,0.056179775280898875,0.12359550561797752,0.06741573033707865,0.07865168539325842,0.12359550561797752,0.2247191011235955
74,dress.txt,Taylor Swift ,28,6,136,2,2,4,0,0,0.014705882352941176,8,0.058823529411764705,0,0,1,0,0,1,0.007352941176470588,7,2,0,0,9,0.0661764705882353,0.051470588235294115,-0.01470588235294118,0.11764705882352941,0.15441176470588236,0.22794117647058823
75,all-too-well.txt,Taylor Swift,23,4,131,8,1,3,0,0,0.061068702290076333,12,0.0916030534351145,1,0,0,0,0,1,0.007633587786259542,3,3,0,0,6,0.04580152671755725,0.08396946564885496,0.03816793893129771,0.10687022900763359,0.11450381679389313,0.22137404580152673
76,last-kiss.txt,Taylor Swift,21,3,121,8,2,1,0,0,0.06611570247933884,11,0.09090909090909091,0,1,0,0,0,1,0.008264462809917356,5,6,0,0,11,0.09090909090909091,0.08264462809917356,-0.008264462809917356,0.10743801652892562,0.1322314049586777,0.21487603305785125
77,red.txt,Taylor Swift,23,4,95,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,1,1,0,0,2,0.021052631578947368,0.0,-0.021052631578947368,0.10526315789473684,0.11578947368421053,0.12631578947368421
78,stay-beautiful.txt,Taylor Swift ,17,1,86,1,0,2,0,0,0.011627906976744186,3,0.03488372093023256,0,0,0,0,0,0,0.0,5,1,0,0,6,0.06976744186046512,0.03488372093023256,-0.03488372093023256,0.09302325581395349,0.1511627906976744,0.23255813953488372
79,girl-at-home.txt,Taylor Swift,23,4,128,7,4,0,0,0,0.0546875,11,0.0859375,0,0,0,0,0,0,0.0,2,1,0,0,3,0.0234375,0.0859375,0.0625,0.109375,0.0703125,0.2578125
80,the-man.txt,Taylor Swift ,30,6,111,10,3,0,0,0,0.09009009009009009,13,0.11711711711711711,0,0,0,0,0,0,0.0,1,0,0,0,1,0.009009009009009009,0.11711711711711711,0.1081081081081081,0.0990990990990991,0.04504504504504504,0.21621621621621623
81,enchanted.txt,Taylor Swift,21,3,117,8,1,0,0,0,0.06837606837606838,9,0.07692307692307693,1,0,0,0,0,1,0.008547008547008548,6,4,0,0,10,0.08547008547008547,0.06837606837606838,-0.01709401709401709,0.042735042735042736,0.13675213675213677,0.2222222222222222
82,cardigan.txt,Taylor Swift ,31,7,81,8,1,1,0,0,0.09876543209876543,10,0.12345679012345678,0,0,0,0,0,0,0.0,7,2,0,0,9,0.1111111111111111,0.12345679012345678,0.012345679012345678,0.08641975308641975,0.1728395061728395,0.2716049382716049
83,all-you-had-to-do-was-stay.txt,Taylor Swift,25,5,131,4,3,0,0,0,0.030534351145038167,7,0.05343511450381679,0,1,0,0,0,1,0.007633587786259542,14,1,0,0,15,0.11450381679389313,0.04580152671755725,-0.06870229007633588,0.06870229007633588,0.16793893129770993,0.08396946564885496
84,daylight.txt,Taylor Swift,30,6,78,9,0,1,0,0,0.11538461538461539,10,0.1282051282051282,0,0,0,0,0,0,0.0,3,0,0,0,3,0.038461538461538464,0.1282051282051282,0.08974358974358973,0.11538461538461539,0.05128205128205128,0.24358974358974358
85,its-time-to-go.txt,Taylor Swift ,31,7,83,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,2,2,0,0,4,0.04819277108433735,0.0,-0.04819277108433735,0.14457831325301204,0.07228915662650602,0.20481927710843373
86,tis-the-damn-season.txt,Taylor Swift ,31,7,105,6,3,2,0,0,0.05714285714285714,11,0.10476190476190476,1,0,0,0,0,1,0.009523809523809525,7,0,0,0,7,0.06666666666666667,0.09523809523809523,0.028571428571428567,0.10476190476190476,0.1523809523809524,0.1619047619047619
87,betty.txt,Taylor Swift ,31,7,132,13,6,1,0,1,0.09848484848484848,21,0.1590909090909091,0,0,0,0,0,0,0.0,10,3,0,0,13,0.09848484848484848,0.1590909090909091,0.06060606060606061,0.08333333333333333,0.18181818181818182,0.20454545454545456
88,mean.txt,Taylor Swift,21,3,110,0,6,1,0,0,0.0,7,0.06363636363636363,0,0,0,0,0,0,0.0,10,2,0,0,12,0.10909090909090909,0.06363636363636363,-0.045454545454545456,0.12727272727272726,0.17272727272727273,0.13636363636363635
89,long-story-short.txt,Taylor Swift ,31,7,103,5,1,2,0,0,0.04854368932038835,8,0.07766990291262135,0,0,0,0,0,0,0.0,4,1,0,0,5,0.04854368932038835,0.07766990291262135,0.029126213592233004,0.1262135922330097,0.10679611650485436,0.22330097087378642
90,clean.txt,Taylor Swift ,25,5,88,6,1,1,0,0,0.06818181818181818,8,0.09090909090909091,0,0,0,0,0,0,0.0,1,0,0,0,1,0.011363636363636364,0.09090909090909091,0.07954545454545454,0.09090909090909091,0.045454545454545456,0.23863636363636365
91,death-by-a-thousand-cuts.txt,Taylor Swift ,30,6,132,9,1,2,0,0,0.06818181818181818,12,0.09090909090909091,2,0,0,1,0,3,0.022727272727272728,2,0,0,0,2,0.015151515151515152,0.06818181818181818,0.05303030303030303,0.06818181818181818,0.09090909090909091,0.26515151515151514
92,invisible.txt,Taylor Swift,17,1,86,2,4,0,0,0,0.023255813953488372,6,0.06976744186046512,1,0,0,0,0,1,0.011627906976744186,11,1,0,0,12,0.13953488372093023,0.05813953488372093,-0.0813953488372093,0.05813953488372093,0.2441860465116279,0.06976744186046512
93,tied-together-with-a-smile.txt,Taylor Swift,17,1,82,1,0,0,0,0,0.012195121951219513,1,0.012195121951219513,0,0,0,0,0,0,0.0,6,1,0,0,7,0.08536585365853659,0.012195121951219513,-0.07317073170731708,0.08536585365853659,0.12195121951219512,0.17073170731707318
94,come-in-with-the-rain.txt,Taylor Swift,19,2,82,6,1,1,0,0,0.07317073170731707,8,0.0975609756097561,0,0,0,0,0,0,0.0,1,2,0,0,3,0.036585365853658534,0.0975609756097561,0.06097560975609757,0.06097560975609756,0.06097560975609756,0.21951219512195122
95,the-last-great-american-dynasty.txt,Taylor Swift ,31,7,132,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.045454545454545456,0.10606060606060606,0.25
96,you-need-to-calm-down.txt,Taylor Swift ,30,6,128,4,1,2,0,0,0.03125,7,0.0546875,0,0,0,0,0,0,0.0,7,1,0,0,8,0.0625,0.0546875,-0.0078125,0.109375,0.1015625,0.171875
97,august.txt,Taylor Swift ,31,7,66,4,0,0,2,0,0.06060606060606061,6,0.09090909090909091,0,2,0,0,0,2,0.030303030303030304,2,1,0,0,3,0.045454545454545456,0.06060606060606061,0.015151515151515152,0.13636363636363635,0.09090909090909091,0.25757575757575757
98,haunted.txt,Taylor Swift,21,3,114,11,2,1,0,0,0.09649122807017543,14,0.12280701754385964,0,0,0,0,0,0,0.0,5,1,0,0,6,0.05263157894736842,0.12280701754385964,0.07017543859649122,0.07894736842105263,0.09649122807017543,0.19298245614035087
99,my-tears-ricochet.txt,Taylor Swift,31,7,92,7,1,4,0,1,0.07608695652173914,13,0.14130434782608695,2,0,0,0,0,2,0.021739130434782608,5,0,0,0,5,0.05434782608695652,0.11956521739130434,0.06521739130434781,0.13043478260869565,0.15217391304347827,0.20652173913043478
